Masked Account ID,Maked Primary Campaign,Stage,Account Type,Billing Zip/Postal Code,Fiscal Period,Close Date,Amount,ZCTA,Year,Pop,Households,HH Income,Education Years,Minority %,Poor %,Poor Family %,Car or Van %,Public Transport %,Health Ins %,No Health Ins %,Unemployed %,Employed %,Armed Forces %,Not in Labor Force %,Under 10 %,Under 35 %,Over 65 %,Over 85 %,High school %,College %,0-50k %,50-100k %,100-150k %,150-200k %,200k+ %,Minority,Under 10,Under 35,Over 65,Over 85,Male 10-14,Male 15-17,Male 18-19,Male 20,Male 21,Male 22-24,Male 25-29,Male 30-34,Female 10-14,Female 15-17,Female 18-19,Female 20,Female 21,Female 22-24,Female 25-29,Female 30-34,Ed Pop,Less than High School,High school,GED,Some college to Associates Degree,Bachelor's Degree or Higher,$0-25k,$25-50k,$50-75k,$75-100k,$100-125k,$125-150k,$150-200k,$200k+,Poverty Pop,Poor,Poor Family,Transport Pop,Car or Van,Carpool,Public Transport,Worked from Home,Health Ins Pop,Health Ins,No Health Ins,Labor Population,Armed Forces,Employed,Unemployed,Not in Labor Force,Num Donations,Repeat Donor
903,,Closed Won,Household,,Q2-2015,2015-05-14,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,False
904,,Closed Won,Household,91311,Q3-2016,2016-08-07,40.0,91313.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,True
905,Campaign One 2015,Closed Won,Household,90807,Q4-2015,2015-10-20,55.0,90848.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,True
906,,Closed Won,Household,91405,Q3-2019,2019-08-14,55.0,91499.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,False
907,,Closed Won,Household,90018,Q3-2019,2019-08-15,55.0,90018.0,2020.0,52444.0,16634.0,66.28366599,11.92151877,0.717260316,0.218708669,0.112660815,0.694310999,0.117024863,0.864547206,0.135452794,0.048453952,0.582376483,0.001000524,0.368169041,0.121024331,0.509858134,0.129929067,0.018705667,0.509970859,0.71990172,0.50276542,0.290128652,0.112781051,0.064326079,0.029998798,37616.0,6347.0,26739.0,6814.0,981.0,1845.0,944.0,553.0,479.0,532.0,1256.0,2292.0,1915.0,1769.0,946.0,790.0,375.0,334.0,1272.0,2353.0,2737.0,35002.0,9755.0,7385.0,710.0,17152.0,8046.0,4469.0,3894.0,2761.0,2065.0,1087.0,789.0,1070.0,499.0,16634.0,3638.0,1874.0,23730.0,16476.0,2036.0,2777.0,1389.0,51900.0,44870.0,7030.0,41978.0,42.0,24447.0,2034.0,15455.0,3,True
908,,Closed Won,Household,90744,Q3-2019,2019-08-15,55.0,90748.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,False
909,,Closed Won,Household,90744,Q3-2019,2019-08-14,55.0,90748.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,True
910,,Closed Won,Corporate,91201,Q1-2019,2019-03-12,75.0,91221.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,False
911,,Closed Won,Corporate,,Q3-2018,2018-09-30,75.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,False
912,,Closed Won,Corporate,82426,Q4-2017,2017-11-07,36.32,82426.0,2021.0,3239.0,1138.0,62.64059754,13.23610451,0.154368632,0.10456942,0.032513181,0.741324921,0.030757098,0.847698486,0.152301514,0.086510865,0.524395244,0.000820008,0.388273883,0.168879284,0.445199136,0.217659772,0.013275702,0.341567696,0.847980998,0.475395431,0.339191564,0.14059754,0.036906854,0.007908612,500.0,547.0,1442.0,705.0,43.0,80.0,57.0,18.0,4.0,18.0,9.0,82.0,63.0,151.0,47.0,78.0,26.0,2.0,97.0,33.0,130.0,2105.0,189.0,433.0,97.0,1386.0,399.0,267.0,274.0,262.0,124.0,121.0,39.0,42.0,9.0,1138.0,119.0,37.0,1268.0,940.0,87.0,39.0,100.0,3237.0,2744.0,493.0,2439.0,2.0,1279.0,211.0,947.0,12,True
913,,Closed Won,Corporate,,Q1-2014,2014-02-05,52.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,True
914,,Closed Won,Household,20036,Q2-2014,2014-06-16,50.0,20581.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,False
915,,Closed Won,Household,90038,Q3-2016,2016-08-27,50.0,90038.0,2019.0,28580.0,12229.0,60.7173522,12.34062921,0.527291812,0.228064437,0.086515659,0.629006552,0.181335222,0.812631211,0.187368789,0.042595525,0.697039834,0,0.26036464,0.091252624,0.528551435,0.085724283,0.010671798,0.453578988,0.886280546,0.515986589,0.309755499,0.108921416,0.024368305,0.04096819,15070.0,2608.0,15106.0,2450.0,305.0,555.0,444.0,207.0,243.0,290.0,798.0,1988.0,2169.0,530.0,357.0,322.0,172.0,209.0,1057.0,1860.0,1297.0,20788.0,5417.0,3662.0,350.0,11359.0,7065.0,3781.0,2529.0,2400.0,1388.0,790.0,542.0,298.0,501.0,12229.0,2789.0,1058.0,16941.0,10656.0,927.0,3072.0,1159.0,28580.0,23225.0,5355.0,24627.0,0.0,17166.0,1049.0,6412.0,3,True
916,Campaign Two 2019,Closed Won,Household,,Q3-2019,2019-09-20,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,False
917,Campaign One 2015,Closed Won,Household,91206,Q4-2015,2015-10-22,50.0,91226.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,False
918,Campaign Two 2018,Closed Won,Household,90025,Q3-2018,2018-08-20,50.0,90025.0,2021.0,44608.0,21470.0,108.3860037,15.50766867,0.379169656,0.110246856,0.021844434,0.585711695,0.05900272,0.95794382,0.04205618,0.047940564,0.708566552,0.001179689,0.242313195,0.077990495,0.523426291,0.130111191,0.020870696,0.130609225,1.579375694,0.253702841,0.243316255,0.202375408,0.110293433,0.190312063,16914.0,3479.0,23349.0,5804.0,931.0,497.0,319.0,554.0,166.0,146.0,1525.0,4011.0,3236.0,591.0,202.0,96.0,131.0,129.0,1630.0,3358.0,3279.0,35143.0,1631.0,2697.0,262.0,30553.0,24951.0,3166.0,2281.0,3121.0,2103.0,2259.0,2086.0,2368.0,4086.0,21470.0,2367.0,469.0,27575.0,16151.0,1640.0,1627.0,5387.0,44393.0,42526.0,1867.0,39841.0,47.0,28230.0,1910.0,9654.0,3,True
919,Campaign One 2014,Closed Won,Household,91001,Q4-2014,2014-10-25,50.0,91003.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,False
920,Campaign Two 2020,Closed Won,Household,,Q4-2020,2020-10-20,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,False
921,Campaign Two 2018,Closed Won,Household,,Q3-2018,2018-09-04,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,False
922,,Closed Won,Household,,Q3-2018,2018-09-27,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,False
923,Campaign One 2016,Closed Won,Household,91362,Q4-2016,2016-10-18,50.0,91362.0,2019.0,36604.0,13519.0,123.167579,14.84467251,0.173232434,0.049263999,0.012205045,0.804623374,0.009380758,0.962001752,0.037998248,0.031186077,0.626471279,0,0.342342644,0.100726697,0.380067752,0.198011146,0.02021637,0.191266913,1.356857319,0.198757305,0.223241364,0.176936164,0.141874399,0.259190769,6341.0,3687.0,13912.0,7248.0,740.0,1645.0,660.0,381.0,200.0,226.0,681.0,857.0,682.0,903.0,680.0,305.0,198.0,355.0,667.0,819.0,966.0,26016.0,1785.0,2886.0,305.0,21040.0,14260.0,1227.0,1460.0,1287.0,1731.0,1362.0,1030.0,1918.0,3504.0,13519.0,666.0,165.0,17909.0,14410.0,1146.0,168.0,1857.0,36528.0,35140.0,1388.0,29821.0,0.0,18682.0,930.0,10209.0,3,True
924,Campaign Two 2017,Closed Won,Household,90402,Q4-2017,2017-10-11,50.0,90402.0,2021.0,12046.0,4906.0,132.5499389,16.35857788,0.190270629,0.091112923,0.027721158,0.641774492,0.01219963,0.986302507,0.013697493,0.025692749,0.584775454,0,0.389531797,0.138054126,0.364768388,0.26357297,0.039017101,0.067494357,1.718171558,0.201793722,0.163473298,0.138401957,0.080921321,0.415409702,2292.0,1663.0,4394.0,3175.0,470.0,528.0,227.0,14.0,5.0,44.0,73.0,139.0,448.0,183.0,281.0,81.0,30.0,0.0,57.0,281.0,340.0,8860.0,209.0,316.0,73.0,8262.0,6961.0,591.0,399.0,369.0,433.0,431.0,248.0,397.0,2038.0,4906.0,447.0,136.0,5410.0,3472.0,252.0,66.0,1289.0,12046.0,11881.0,165.0,9419.0,0.0,5508.0,242.0,3669.0,3,True
925,,Closed Won,Household,,Q4-2015,2015-12-30,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,False
926,Campaign Two 2020,Closed Won,Household,,Q4-2020,2020-10-26,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,False
927,Campaign One 2016,Closed Won,Household,91504,Q4-2016,2016-10-18,50.0,91508.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,False
928,Campaign One 2014,Closed Won,Household,91030,Q4-2014,2014-10-27,50.0,91031.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,False
929,,Closed Won,Household,,Q4-2014,2014-12-31,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,False
930,Campaign Two 2020,Closed Won,Household,90232,Q4-2020,2020-10-01,10.0,90232.0,2019.0,14780.0,6598.0,103.3157775,15.00839087,0.349661705,0.091391331,0.011518642,0.745924225,0.052468427,0.950270636,0.049729364,0.026278409,0.703914141,0,0.269807449,0.093437077,0.411366712,0.145060893,0.045060893,0.154357137,1.431955249,0.260685056,0.306759624,0.160503183,0.103667778,0.168384359,5168.0,1381.0,6080.0,2144.0,666.0,285.0,152.0,62.0,88.0,102.0,301.0,559.0,617.0,337.0,202.0,72.0,67.0,67.0,223.0,877.0,688.0,11441.0,647.0,950.0,169.0,9675.0,6708.0,862.0,858.0,950.0,1074.0,617.0,442.0,684.0,1111.0,6598.0,603.0,76.0,8710.0,6497.0,436.0,457.0,575.0,14780.0,14045.0,735.0,12672.0,0.0,8920.0,333.0,3419.0,21,True
931,,Closed Won,Household,,Q4-2015,2015-12-30,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,False
932,Campaign One 2014,Closed Won,Household,90045,Q4-2014,2014-10-27,50.0,90189.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,False
933,Campaign Two 2018,Closed Won,Household,,Q3-2018,2018-09-04,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,False
934,Campaign One 2014,Closed Won,Household,90025,Q4-2014,2014-10-16,50.0,90025.0,2019.0,46883.0,22015.0,99.48353395,15.30904523,0.363799245,0.116102657,0.021939587,0.671482916,0.065333473,0.935478339,0.064521661,0.032601941,0.700750514,0.001744825,0.26490272,0.07642429,0.520657808,0.125439925,0.022844101,0.149043088,1.538757618,0.295843743,0.262457415,0.200408812,0.102112196,0.139177833,17056.0,3583.0,24410.0,5881.0,1071.0,686.0,381.0,330.0,146.0,258.0,1429.0,4382.0,3615.0,531.0,324.0,104.0,265.0,115.0,1319.0,3738.0,3204.0,37412.0,2510.0,2759.0,307.0,31836.0,25732.0,3257.0,3256.0,2971.0,2807.0,2599.0,1813.0,2248.0,3064.0,22015.0,2556.0,483.0,28653.0,19240.0,1788.0,1872.0,2273.0,46651.0,43641.0,3010.0,41838.0,73.0,29318.0,1364.0,11083.0,6,True
935,Campaign One 2016,Closed Won,Household,94335,Q4-2016,2016-10-18,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,False
936,Campaign One 2014,Closed Won,Household,91356,Q4-2014,2014-10-29,50.0,91357.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,False
937,Campaign One 2016,Closed Won,Household,90027,Q4-2016,2016-10-16,50.0,90072.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,False
938,Campaign One 2014,Closed Won,Household,,Q3-2014,2014-09-30,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,False
939,Campaign One 2014,Closed Won,Household,10002,Q4-2014,2014-10-25,50.0,10002.0,2019.0,74479.0,33459.0,61.46096715,12.01388468,0.679788934,0.285035416,0.126632595,0.052095753,0.531443945,0.944702014,0.055297986,0.033500053,0.505145137,0,0.46135481,0.068878476,0.382631346,0.227325823,0.040655755,0.528173761,0.805681933,0.592755312,0.196030963,0.097283242,0.042948086,0.070982396,50630.0,5130.0,28498.0,16931.0,3028.0,1551.0,756.0,466.0,373.0,473.0,1510.0,3232.0,3348.0,1299.0,741.0,634.0,191.0,512.0,1497.0,4174.0,2611.0,59346.0,20003.0,9936.0,1406.0,28001.0,19813.0,13324.0,6509.0,3688.0,2871.0,2188.0,1067.0,1437.0,2375.0,33459.0,9537.0,4237.0,32709.0,1704.0,1225.0,17383.0,1920.0,74198.0,70095.0,4103.0,66179.0,0.0,33430.0,2217.0,30532.0,3,True
940,Campaign Two 2020,Closed Won,Household,90077,Q3-2020,2020-09-18,50.0,90077.0,2019.0,8382.0,3173.0,155.4097069,16.36783519,0.176210928,0.040025213,0.020800504,0.766240826,0.00271813,0.980792174,0.019207826,0.025744649,0.561592576,0,0.412662775,0.129801957,0.336673825,0.263540921,0.026843236,0.105000831,1.686991195,0.098014497,0.132997164,0.127954617,0.12322723,0.517806492,1477.0,1088.0,2822.0,2209.0,225.0,186.0,205.0,68.0,30.0,43.0,82.0,80.0,114.0,260.0,110.0,119.0,15.0,42.0,115.0,112.0,153.0,6019.0,231.0,371.0,30.0,5387.0,4767.0,139.0,172.0,146.0,276.0,270.0,136.0,391.0,1643.0,3173.0,127.0,66.0,3679.0,2819.0,201.0,10.0,541.0,8382.0,8221.0,161.0,6681.0,0.0,3752.0,172.0,2757.0,6,True
941,,Closed Won,Household,,Q4-2020,2020-10-20,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,True
942,Campaign One 2014,Closed Won,Household,91344,Q4-2014,2014-10-27,50.0,91394.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,False
943,Campaign One 2016,Closed Won,Household,90036,Q4-2016,2016-10-18,50.0,90036.0,2020.0,38111.0,18761.0,101.1098822,15.50994688,0.365983574,0.106657428,0.019028836,0.706204219,0.032212514,0.94063554,0.05936446,0.047788044,0.715627486,0,0.23658447,0.096323896,0.503319252,0.101388051,0.011492745,0.105926466,1.589973267,0.275411758,0.293641064,0.169607164,0.09663664,0.164703374,13948.0,3671.0,19182.0,3864.0,438.0,860.0,372.0,336.0,123.0,183.0,992.0,2211.0,2286.0,615.0,262.0,228.0,147.0,407.0,1112.0,3013.0,2364.0,28803.0,672.0,2165.0,214.0,25752.0,20044.0,2764.0,2403.0,2972.0,2537.0,1799.0,1383.0,1813.0,3090.0,18761.0,2001.0,357.0,22662.0,16004.0,1121.0,730.0,3401.0,37952.0,35699.0,2253.0,32686.0,0.0,23391.0,1562.0,7733.0,6,True
944,Campaign One 2014,Closed Won,Household,,Q3-2014,2014-09-30,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,False
945,Campaign One 2016,Closed Won,Household,90019,Q4-2016,2016-10-18,50.0,90019.0,2020.0,62816.0,24252.0,79.78084282,12.85414803,0.663350102,0.168274781,0.065932707,0.709847224,0.090818333,0.860241701,0.139758299,0.045039952,0.636721695,0.000433439,0.317804915,0.095660341,0.435096154,0.135681992,0.019676516,0.413311176,0.945140398,0.445983836,0.23589807,0.149224806,0.078797625,0.090095662,41669.0,6009.0,27331.0,8523.0,1236.0,1538.0,919.0,315.0,312.0,514.0,1320.0,3198.0,2669.0,1738.0,777.0,472.0,260.0,272.0,1432.0,2949.0,2637.0,46938.0,10453.0,8507.0,440.0,27538.0,16825.0,5334.0,5482.0,3790.0,1931.0,2285.0,1334.0,1911.0,2185.0,24252.0,4081.0,1599.0,33055.0,23464.0,2493.0,3002.0,2624.0,62143.0,53458.0,8685.0,53064.0,23.0,33787.0,2390.0,16864.0,3,True
946,,Closed Won,Household,90045,Q4-2020,2020-12-30,50.0,90189.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,True
947,Campaign Two 2019,Closed Won,Household,75069,Q3-2019,2019-07-24,50.0,75069.0,2020.0,37582.0,14063.0,79.00572424,12.99382691,0.210260231,0.142786034,0.079143853,0.769038076,0.003340013,0.799908903,0.200091097,0.018810149,0.608351841,0.000336496,0.372501514,0.109999468,0.478154436,0.175190251,0.022909904,0.406238502,0.932504804,0.421745005,0.286780914,0.145132618,0.058380146,0.087961317,7902.0,4134.0,17970.0,6584.0,861.0,1747.0,979.0,740.0,200.0,356.0,922.0,1159.0,1190.0,1276.0,1057.0,553.0,334.0,246.0,577.0,1312.0,1188.0,24461.0,4364.0,4858.0,715.0,14524.0,8286.0,2928.0,3003.0,2316.0,1717.0,1160.0,881.0,821.0,1237.0,14063.0,2008.0,1113.0,17964.0,13815.0,1551.0,60.0,1372.0,37323.0,29855.0,7468.0,29718.0,10.0,18079.0,559.0,11070.0,3,True
948,Campaign Two 2020,Closed Won,Household,,Q4-2020,2020-11-02,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,False
949,,Closed Won,Household,,Q4-2015,2015-12-30,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,False
950,Campaign One 2016,Closed Won,Household,91351,Q4-2016,2016-10-18,50.0,91351.0,2020.0,30746.0,9613.0,97.15151358,13.21664722,0.332010668,0.117549152,0.064495995,0.811839042,0.032125042,0.942399011,0.057600989,0.037525185,0.64074043,0,0.321734385,0.135464776,0.464515709,0.108144149,0.01320497,0.376409957,0.878549203,0.266514095,0.340060335,0.176947883,0.124830958,0.091646728,10208.0,4165.0,14282.0,3325.0,406.0,1461.0,595.0,387.0,142.0,117.0,471.0,1258.0,792.0,1008.0,646.0,244.0,200.0,140.0,602.0,981.0,1073.0,20568.0,3086.0,4045.0,611.0,12826.0,5244.0,1016.0,1546.0,1546.0,1723.0,996.0,705.0,1200.0,881.0,9613.0,1130.0,620.0,15035.0,12206.0,1530.0,483.0,683.0,30746.0,28975.0,1771.0,23824.0,0.0,15265.0,894.0,7665.0,3,True
951,Campaign One 2014,Closed Won,Household,90036,Q4-2014,2014-10-27,25.0,90036.0,2020.0,38111.0,18761.0,101.1098822,15.50994688,0.365983574,0.106657428,0.019028836,0.706204219,0.032212514,0.94063554,0.05936446,0.047788044,0.715627486,0,0.23658447,0.096323896,0.503319252,0.101388051,0.011492745,0.105926466,1.589973267,0.275411758,0.293641064,0.169607164,0.09663664,0.164703374,13948.0,3671.0,19182.0,3864.0,438.0,860.0,372.0,336.0,123.0,183.0,992.0,2211.0,2286.0,615.0,262.0,228.0,147.0,407.0,1112.0,3013.0,2364.0,28803.0,672.0,2165.0,214.0,25752.0,20044.0,2764.0,2403.0,2972.0,2537.0,1799.0,1383.0,1813.0,3090.0,18761.0,2001.0,357.0,22662.0,16004.0,1121.0,730.0,3401.0,37952.0,35699.0,2253.0,32686.0,0.0,23391.0,1562.0,7733.0,6,True
952,Campaign Two 2020,Closed Won,Household,92264,Q3-2020,2020-09-17,50.0,92264.0,2021.0,19965.0,11005.0,84.31440254,14.41715465,0.214124718,0.128850522,0.027260336,0.640311804,0.013239297,0.937213865,0.062786135,0.04252386,0.43573701,0.000318134,0.521420997,0.034710744,0.180015026,0.369095918,0.045179063,0.229825442,1.218336958,0.425624716,0.242344389,0.134120854,0.078509768,0.119400273,4275.0,693.0,3594.0,7369.0,902.0,177.0,114.0,124.0,82.0,29.0,176.0,432.0,392.0,167.0,87.0,104.0,39.0,28.0,214.0,554.0,182.0,17931.0,1272.0,2529.0,320.0,13810.0,8036.0,2296.0,2388.0,1484.0,1183.0,843.0,633.0,864.0,1314.0,11005.0,1418.0,300.0,8082.0,5175.0,804.0,107.0,1644.0,19877.0,18629.0,1248.0,18860.0,6.0,8218.0,802.0,9834.0,9,True
953,,Closed Won,Household,90806,Q3-2020,2020-09-02,50.0,90806.0,2021.0,41571.0,12555.0,76.16646754,11.03549068,0.571768781,0.165750697,0.100119474,0.736770544,0.074617937,0.887365233,0.112634767,0.050604857,0.58017053,0.000584849,0.368639764,0.134757403,0.511221765,0.106997667,0.015852397,0.513759464,0.685497962,0.411150936,0.311987256,0.163361211,0.056312226,0.057188371,23769.0,5602.0,21252.0,4448.0,659.0,1423.0,817.0,494.0,421.0,366.0,997.0,1948.0,1689.0,1474.0,566.0,481.0,436.0,145.0,877.0,2079.0,1437.0,27472.0,8457.0,5065.0,592.0,13358.0,5474.0,2281.0,2881.0,2237.0,1680.0,1371.0,680.0,707.0,718.0,12555.0,2081.0,1257.0,18387.0,13547.0,1505.0,1372.0,1582.0,41275.0,36626.0,4649.0,32487.0,19.0,18848.0,1644.0,11976.0,3,True
954,,Closed Won,Household,,Q3-2019,2019-09-20,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,False
955,Campaign Two 2019,Closed Won,Household,90266,Q3-2019,2019-09-11,50.0,90267.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,False
956,Campaign Two 2017,Closed Won,Household,21042,Q3-2017,2017-08-10,50.0,21042.0,2020.0,42157.0,14474.0,143.8139077,15.76914501,0.383257822,0.032955645,0.018792317,0.783923616,0.011382343,0.972983303,0.027016697,0.01729249,0.65961586,0.005156868,0.317934783,0.113717769,0.37848993,0.17351804,0.022866902,0.131976866,1.576510348,0.103703192,0.194348487,0.166160011,0.16747271,0.3683156,16157.0,4794.0,15956.0,7315.0,964.0,1807.0,1178.0,354.0,137.0,132.0,485.0,548.0,572.0,2204.0,1089.0,396.0,198.0,116.0,565.0,567.0,814.0,28702.0,931.0,2536.0,321.0,24914.0,20335.0,575.0,926.0,1543.0,1270.0,1113.0,1292.0,2424.0,5331.0,14474.0,477.0,272.0,21261.0,16667.0,1156.0,242.0,2878.0,41863.0,40732.0,1131.0,32384.0,167.0,21361.0,560.0,10296.0,3,True
957,Campaign One 2014,Closed Won,Household,90021,Q4-2014,2014-12-25,50.0,90021.0,2021.0,2724.0,1454.0,48.01066025,10.61100746,0.701174743,0.399587345,0.106602476,0.277557494,0.204599524,0.903817915,0.096182085,0.069978402,0.56587473,0,0.364146868,0.095080764,0.405286344,0.074522761,0.020190896,0.584421642,0.580690299,0.715955983,0.156808803,0.039889959,0.013755158,0.073590096,1910.0,259.0,1104.0,203.0,55.0,56.0,36.0,6.0,0.0,7.0,41.0,112.0,145.0,17.0,77.0,32.0,1.0,0.0,48.0,116.0,151.0,2144.0,897.0,313.0,43.0,891.0,354.0,711.0,330.0,154.0,74.0,0.0,58.0,20.0,107.0,1454.0,581.0,155.0,1261.0,350.0,113.0,258.0,265.0,2724.0,2462.0,262.0,2315.0,0.0,1310.0,162.0,843.0,3,True
958,Campaign Two 2021,Closed Won,Household,90732,Q3-2020,2020-09-16,50.0,90732.0,2021.0,21582.0,8680.0,113.3384217,14.18401015,0.372903345,0.092741935,0.038479263,0.780074451,0.007151254,0.950707893,0.049292107,0.032758434,0.562425426,0.007376071,0.397440069,0.087202298,0.346121768,0.24126587,0.046149569,0.289158811,1.155064056,0.260714286,0.206912442,0.189976959,0.131336406,0.211059908,8048.0,1882.0,7470.0,5207.0,996.0,400.0,282.0,270.0,111.0,47.0,279.0,582.0,794.0,630.0,414.0,268.0,108.0,108.0,235.0,574.0,486.0,16548.0,1288.0,3034.0,463.0,11763.0,7351.0,1132.0,1131.0,924.0,872.0,815.0,834.0,1140.0,1832.0,8680.0,805.0,334.0,10208.0,7963.0,636.0,73.0,1265.0,21119.0,20078.0,1041.0,18438.0,136.0,10370.0,604.0,7328.0,9,True
959,,Closed Won,Household,06517,Q4-2014,2014-12-11,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,False
